"Region Name (GO)","ONS LACode","ONS LA Name","CP","S Ref E","S Ref N","Road","A-Junction","A Ref E","A Ref N","B-Junction","B Ref E","B Ref N","RCat","iDir","Year","dCount","Hour","PC","2WMV","CAR","BUS","LGV","HGVR2","HGVR3","HGVR4","HGVA3","HGVA5","HGVA6","HGV","AMV"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2005","2005-10-10 00:00:00","12","0","4","2180","20","283","119","9","10","15","142","55","350","2837"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2005","2005-10-10 00:00:00","13","0","8","1597","30","300","124","18","16","22","110","70","360","2295"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2005","2005-10-10 00:00:00","14","0","5","1516","31","317","111","22","15","18","136","70","372","2241"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2005","2005-10-10 00:00:00","15","0","12","1583","17","371","124","15","36","20","127","67","389","2372"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2005","2005-10-10 00:00:00","16","0","16","2011","12","434","101","15","18","32","111","69","346","2819"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2005","2005-10-10 00:00:00","17","0","18","2792","15","266","73","6","5","23","91","50","248","3339"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2005","2005-10-10 00:00:00","18","0","9","2212","22","184","34","2","2","7","70","57","172","2599"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2006","2006-05-23 00:00:00","7","0","9","2449","9","544","126","29","27","28","88","66","364","3375"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2006","2006-05-23 00:00:00","8","0","6","2521","17","358","73","9","7","19","71","78","257","3159"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2006","2006-05-23 00:00:00","9","0","14","1717","16","331","82","24","15","20","159","40","340","2418"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2006","2006-05-23 00:00:00","10","0","6","1108","8","233","78","10","4","46","125","80","343","1698"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2006","2006-05-23 00:00:00","11","0","4","1098","2","240","78","6","11","36","95","62","288","1632"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2006","2006-05-23 00:00:00","12","0","6","1105","6","169","68","19","15","27","125","51","305","1591"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2006","2006-05-23 00:00:00","13","0","3","1015","9","184","79","15","13","23","95","84","309","1520"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2006","2006-05-23 00:00:00","14","0","4","1359","16","254","70","8","8","22","154","66","328","1961"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2006","2006-05-23 00:00:00","15","0","7","1502","10","225","61","14","7","21","104","51","258","2002"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2006","2006-05-23 00:00:00","16","0","5","1885","16","262","52","7","2","18","112","67","258","2426"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2006","2006-05-23 00:00:00","17","0","5","2093","11","196","38","4","1","33","108","64","248","2553"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2006","2006-05-23 00:00:00","18","0","6","1623","6","132","28","3","3","34","123","10","201","1968"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2006","2006-05-23 00:00:00","7","0","7","1955","1","277","77","20","12","26","84","62","281","2521"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2006","2006-05-23 00:00:00","8","0","9","1890","2","181","74","9","14","6","85","58","246","2328"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2006","2006-05-23 00:00:00","9","0","2","1388","14","192","74","15","13","7","85","51","245","1841"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2006","2006-05-23 00:00:00","10","0","5","1176","16","164","75","18","15","29","96","53","286","1647"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2006","2006-05-23 00:00:00","11","0","5","1226","0","206","76","4","8","31","90","63","272","1709"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2006","2006-05-23 00:00:00","12","0","5","1224","4","183","86","16","7","31","96","76","312","1728"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2006","2006-05-23 00:00:00","13","0","4","1095","7","276","111","17","12","16","88","71","315","1697"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2006","2006-05-23 00:00:00","14","0","9","1141","7","277","93","13","14","36","111","75","342","1776"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2006","2006-05-23 00:00:00","15","0","3","1388","11","357","89","13","7","24","92","59","284","2043"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2006","2006-05-23 00:00:00","16","0","6","1672","11","374","56","8","6","22","76","50","218","2281"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2006","2006-05-23 00:00:00","17","0","19","2339","8","347","54","4","2","11","86","35","192","2905"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2006","2006-05-23 00:00:00","18","0","7","2074","7","157","35","5","3","23","55","37","158","2403"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2007","2007-05-18 00:00:00","7","0","10","1604","11","423","124","19","18","22","60","92","335","2383"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2007","2007-05-18 00:00:00","8","0","7","1691","12","346","90","14","14","19","68","69","274","2330"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2007","2007-05-18 00:00:00","9","0","14","1384","16","328","59","14","9","16","110","54","262","2004"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2007","2007-05-18 00:00:00","10","0","6","1462","34","236","56","8","15","18","84","98","279","2017"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2007","2007-05-18 00:00:00","11","0","8","1600","31","240","43","11","13","11","81","77","236","2115"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2007","2007-05-18 00:00:00","12","0","9","1850","30","240","72","7","6","22","129","67","303","2432"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2007","2007-05-18 00:00:00","13","0","11","1950","10","323","50","10","27","28","85","64","264","2558"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2007","2007-05-18 00:00:00","14","0","15","2023","16","290","69","10","13","26","91","53","262","2606"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2007","2007-05-18 00:00:00","15","0","13","2185","15","271","57","10","5","11","98","35","216","2700"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2007","2007-05-18 00:00:00","16","0","17","2570","13","301","57","5","5","9","100","42","218","3119"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2007","2007-05-18 00:00:00","17","0","17","2385","25","229","33","3","1","10","65","50","162","2818"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","E","2007","2007-05-18 00:00:00","18","0","12","1912","9","113","30","2","1","25","78","43","179","2225"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2007","2007-05-18 00:00:00","7","0","20","1373","5","255","50","9","5","7","65","50","186","1839"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2007","2007-05-18 00:00:00","8","0","7","1502","5","173","48","15","17","10","98","51","239","1926"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2007","2007-05-18 00:00:00","9","0","7","1597","13","228","58","13","20","16","82","81","270","2115"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2007","2007-05-18 00:00:00","10","0","4","1635","12","260","61","6","7","16","81","74","245","2156"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2007","2007-05-18 00:00:00","11","0","7","1900","7","251","63","7","15","30","86","72","273","2438"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2007","2007-05-18 00:00:00","12","1","14","1903","9","320","86","17","10","13","79","71","276","2522"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2007","2007-05-18 00:00:00","13","0","15","2322","15","445","85","18","14","19","85","73","294","3091"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2007","2007-05-18 00:00:00","14","0","8","2430","19","438","91","15","19","19","96","38","278","3173"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2007","2007-05-18 00:00:00","15","0","11","2516","7","439","65","13","13","23","65","56","235","3208"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2007","2007-05-18 00:00:00","16","0","26","2960","8","396","84","11","14","17","103","30","259","3649"
"South West","E06000054","Wiltshire","6016","389200","179080","M4","LA Boundary","381800","180030","17","391646","179560","TM","W","2007","2007-05-18 00:00:00","17","0","18","2848","6","266","41","5","1","15","51","33","146","3284"
